key,mol_id,en_id
CHEMBL1139::en1_A5:R;A9:R;A10:S;A21:R;A23:S,CHEMBL1139,1
CHEMBL1139::en2_A5:S;A9:S;A10:S;A21:R;A23:S,CHEMBL1139,2
CHEMBL1139::en3_A5:R;A9:S;A10:S;A21:R;A23:S,CHEMBL1139,3
CHEMBL1139::en4_A5:S;A9:R;A10:R;A21:R;A23:S,CHEMBL1139,4
CHEMBL114::en0_A7:S;A9:S;A14:S;A18:S;A20:S;A31:S,CHEMBL114,0
CHEMBL114::en1_A7:R;A9:S;A14:S;A18:S;A20:S;A31:S,CHEMBL114,1
CHEMBL114::en2_A7:S;A9:R;A14:S;A18:S;A20:S;A31:S,CHEMBL114,2
CHEMBL114::en3_A7:R;A9:R;A14:S;A18:S;A20:S;A31:S,CHEMBL114,3
CHEMBL114::en4_A7:S;A9:S;A14:R;A18:S;A20:S;A31:S,CHEMBL114,4
CHEMBL114325::en0_A13:S,CHEMBL114325,0
CHEMBL114325::en1_A13:R,CHEMBL114325,1
CHEMBL1144::en0_A2:S;A7:R;A9:S;A15:S;A17:S;A20:S;A23:S;A29:S,CHEMBL1144,0
CHEMBL1144::en1_A2:R;A7:R;A9:S;A15:S;A17:S;A20:S;A23:S;A29:S,CHEMBL1144,1
CHEMBL1144::en2_A2:S;A7:S;A9:S;A15:S;A17:S;A20:S;A23:S;A29:S,CHEMBL1144,2
CHEMBL1144::en3_A2:R;A7:S;A9:S;A15:S;A17:S;A20:S;A23:S;A29:S,CHEMBL1144,3
CHEMBL1144::en4_A2:S;A7:R;A9:R;A15:S;A17:S;A20:S;A23:S;A29:S,CHEMBL1144,4
CHEMBL1146::en0_A16:S;A20:R;A28:S,CHEMBL1146,0
CHEMBL1146::en1_A16:R;A20:R;A28:S,CHEMBL1146,1
CHEMBL1146::en2_A16:S;A20:S;A28:S,CHEMBL1146,2
CHEMBL1146::en3_A16:R;A20:S;A28:S,CHEMBL1146,3
CHEMBL1146::en4_A16:S;A20:R;A28:R,CHEMBL1146,4
CHEMBL114715::en0_A10:S;A18:S,CHEMBL114715,0
CHEMBL114715::en1_A10:R;A18:S,CHEMBL114715,1
CHEMBL114715::en2_A10:S;A18:R,CHEMBL114715,2
CHEMBL114715::en3_A10:R;A18:R,CHEMBL114715,3
CHEMBL115::en0_A7:S;A21:R;A24:S;A35:R;A43:S,CHEMBL115,0
CHEMBL115::en1_A7:R;A21:R;A24:S;A35:R;A43:S,CHEMBL115,1
CHEMBL115::en2_A7:S;A21:S;A24:S;A35:R;A43:S,CHEMBL115,2
CHEMBL115::en3_A7:R;A21:S;A24:S;A35:R;A43:S,CHEMBL115,3
CHEMBL115::en4_A7:S;A21:R;A24:R;A35:R;A43:S,CHEMBL115,4
CHEMBL1152::en0_A7:S;A11:R;A12:S;A21:R;A23:R;A24:R;A27:S,CHEMBL1152,0
CHEMBL1152::en1_A7:R;A11:R;A12:S;A21:R;A23:R;A24:R;A27:S,CHEMBL1152,1
CHEMBL1152::en2_A7:S;A11:S;A12:S;A21:R;A23:R;A24:R;A27:S,CHEMBL1152,2
CHEMBL1152::en3_A7:R;A11:S;A12:S;A21:R;A23:R;A24:R;A27:S,CHEMBL1152,3
CHEMBL1152::en4_A7:S;A11:R;A12:R;A21:R;A23:R;A24:R;A27:S,CHEMBL1152,4
CHEMBL115794::en0_A1:R;A4:R;A14:S,CHEMBL115794,0
CHEMBL115794::en1_A1:S;A4:R;A14:S,CHEMBL115794,1
CHEMBL115794::en2_A1:R;A4:S;A14:S,CHEMBL115794,2
CHEMBL115794::en3_A1:S;A4:S;A14:S,CHEMBL115794,3
CHEMBL115794::en4_A1:R;A4:R;A14:R,CHEMBL115794,4
CHEMBL1159650::en0_A5:R;A10:R;A13:R;A14:S;A23:S;A25:S;A27:R;A30:S,CHEMBL1159650,0
CHEMBL1159650::en1_A5:S;A10:R;A13:R;A14:S;A23:S;A25:S;A27:R;A30:S,CHEMBL1159650,1
CHEMBL1159650::en2_A5:R;A10:S;A13:R;A14:S;A23:S;A25:S;A27:R;A30:S,CHEMBL1159650,2
CHEMBL1159650::en3_A5:S;A10:S;A13:R;A14:S;A23:S;A25:S;A27:R;A30:S,CHEMBL1159650,3
CHEMBL1159650::en4_A5:R;A10:R;A13:S;A14:S;A23:S;A25:S;A27:R;A30:S,CHEMBL1159650,4
CHEMBL1159662::en0_A1:R;A2:R;A4:R;A8:S,CHEMBL1159662,0
CHEMBL1159662::en1_A1:S;A2:R;A4:R;A8:S,CHEMBL1159662,1
CHEMBL1159662::en2_A1:R;A2:S;A4:R;A8:S,CHEMBL1159662,2
CHEMBL1159662::en3_A1:S;A2:S;A4:R;A8:S,CHEMBL1159662,3
CHEMBL1159662::en4_A1:R;A2:R;A4:S;A8:S,CHEMBL1159662,4
CHEMBL116::en0_A6:S;A8:S;A20:R,CHEMBL116,0
CHEMBL116::en1_A6:R;A8:S;A20:R,CHEMBL116,1
CHEMBL116::en2_A6:S;A8:R;A20:R,CHEMBL116,2
CHEMBL116::en3_A6:R;A8:R;A20:R,CHEMBL116,3
CHEMBL116::en4_A6:S;A8:S;A20:S,CHEMBL116,4
CHEMBL1160714::en0_A5:S,CHEMBL1160714,0
CHEMBL1160714::en1_A5:R,CHEMBL1160714,1
CHEMBL1160723::en0_A5:R,CHEMBL1160723,0
CHEMBL1160723::en1_A5:S,CHEMBL1160723,1
CHEMBL1161::en0_A1:R;A3:R;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1161,0
CHEMBL1161::en1_A1:S;A3:R;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1161,1
CHEMBL1161::en2_A1:R;A3:S;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1161,2
CHEMBL1161::en3_A1:S;A3:S;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1161,3
CHEMBL1161::en4_A1:R;A3:R;A4:R;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1161,4
CHEMBL1162::en0_A2:R;A6:R;A7:R;A16:R;A17:R;A20:S,CHEMBL1162,0
CHEMBL1162::en1_A2:S;A6:R;A7:R;A16:R;A17:R;A20:S,CHEMBL1162,1
CHEMBL1162::en2_A2:R;A6:S;A7:R;A16:R;A17:R;A20:S,CHEMBL1162,2
CHEMBL1162::en3_A2:S;A6:S;A7:R;A16:R;A17:R;A20:S,CHEMBL1162,3
CHEMBL1162::en4_A2:R;A6:R;A7:S;A16:R;A17:R;A20:S,CHEMBL1162,4
CHEMBL1162175::en0_A15:R;A17:R;A24:S;A26:S;A36:S,CHEMBL1162175,0
CHEMBL1162175::en1_A15:S;A17:R;A24:S;A26:S;A36:S,CHEMBL1162175,1
CHEMBL1162175::en2_A15:R;A17:S;A24:S;A26:S;A36:S,CHEMBL1162175,2
CHEMBL1162175::en3_A15:S;A17:S;A24:S;A26:S;A36:S,CHEMBL1162175,3
CHEMBL1162175::en4_A15:R;A17:R;A24:R;A26:S;A36:S,CHEMBL1162175,4
CHEMBL1163::en0_A5:S;A9:R;A17:R;A37:R,CHEMBL1163,0
CHEMBL1163::en1_A5:S;A9:S;A17:R;A37:R,CHEMBL1163,1
CHEMBL1163::en2_A5:S;A9:R;A17:S;A37:R,CHEMBL1163,2
CHEMBL1163488::en0_A2:R;A24:R,CHEMBL1163488,0
CHEMBL1163488::en1_A2:S;A24:R,CHEMBL1163488,1
CHEMBL1163488::en2_A2:R;A24:S,CHEMBL1163488,2
CHEMBL1163488::en3_A2:S;A24:S,CHEMBL1163488,3
CHEMBL1165::en0_A5:S;A15:R;A32:R,CHEMBL1165,0
CHEMBL1165::en1_A5:R;A15:R;A32:R,CHEMBL1165,1
CHEMBL1165::en2_A5:S;A15:S;A32:R,CHEMBL1165,2
CHEMBL1165::en3_A5:R;A15:S;A32:R,CHEMBL1165,3
CHEMBL1165::en4_A5:S;A15:R;A32:S,CHEMBL1165,4
CHEMBL1165342::en0_A2:S;A18:R;A25:S,CHEMBL1165342,0
CHEMBL1165342::en1_A2:R;A18:R;A25:S,CHEMBL1165342,1
CHEMBL1165342::en2_A2:S;A18:S;A25:S,CHEMBL1165342,2
CHEMBL1165342::en3_A2:R;A18:S;A25:S,CHEMBL1165342,3
CHEMBL1165342::en4_A2:S;A18:R;A25:R,CHEMBL1165342,4
CHEMBL1165411::en0_A13:S;A14:S,CHEMBL1165411,0
CHEMBL1165411::en1_A13:R;A14:S,CHEMBL1165411,1
CHEMBL1165411::en2_A13:S;A14:R,CHEMBL1165411,2
CHEMBL1165411::en3_A13:R;A14:R,CHEMBL1165411,3
CHEMBL1166::en0_A1:S;A14:R;A27:S;A30:R,CHEMBL1166,0
CHEMBL1166::en1_A1:R;A14:R;A27:S;A30:R,CHEMBL1166,1
CHEMBL1166::en2_A1:S;A14:S;A27:S;A30:R,CHEMBL1166,2
CHEMBL1166::en3_A1:R;A14:S;A27:S;A30:R,CHEMBL1166,3
CHEMBL1166::en4_A1:S;A14:R;A27:R;A30:R,CHEMBL1166,4
CHEMBL1167::en0_A2:R;A3:S;A5:S;A8:S;A10:S;A15:S;A18:R;A20:R;A21:R,CHEMBL1167,0
CHEMBL1167::en1_A2:S;A3:S;A5:S;A8:S;A10:S;A15:S;A18:R;A20:R;A21:R,CHEMBL1167,1
CHEMBL1167::en2_A2:R;A3:R;A5:S;A8:S;A10:S;A15:S;A18:R;A20:R;A21:R,CHEMBL1167,2
CHEMBL1167::en3_A2:S;A3:R;A5:S;A8:S;A10:S;A15:S;A18:R;A20:R;A21:R,CHEMBL1167,3
CHEMBL1167::en4_A2:R;A3:S;A5:R;A8:S;A10:S;A15:S;A18:R;A20:R;A21:R,CHEMBL1167,4
CHEMBL1168::en0_A5:S;A15:R;A20:S;A25:S;A29:S,CHEMBL1168,0
CHEMBL1168::en1_A5:R;A15:R;A20:S;A25:S;A29:S,CHEMBL1168,1
CHEMBL1168::en2_A5:S;A15:S;A20:S;A25:S;A29:S,CHEMBL1168,2
CHEMBL1168::en3_A5:R;A15:S;A20:S;A25:S;A29:S,CHEMBL1168,3
CHEMBL1168::en4_A5:S;A15:R;A20:R;A25:S;A29:S,CHEMBL1168,4
CHEMBL1169490::en0_A5:S;A7:S;A9:S,CHEMBL1169490,0
CHEMBL1169490::en1_A5:R;A7:S;A9:S,CHEMBL1169490,1
CHEMBL1169490::en2_A5:S;A7:R;A9:S,CHEMBL1169490,2
CHEMBL1169490::en3_A5:R;A7:R;A9:S,CHEMBL1169490,3
CHEMBL1169490::en4_A5:S;A7:S;A9:R,CHEMBL1169490,4
CHEMBL1170::en0_A5:R;A8:R;A9:R;A18:R;A20:R;A23:S,CHEMBL1170,0
CHEMBL1170::en1_A5:S;A8:R;A9:R;A18:R;A20:R;A23:S,CHEMBL1170,1
CHEMBL1170::en2_A5:R;A8:S;A9:R;A18:R;A20:R;A23:S,CHEMBL1170,2
CHEMBL1170::en3_A5:S;A8:S;A9:R;A18:R;A20:R;A23:S,CHEMBL1170,3
CHEMBL1170::en4_A5:R;A8:R;A9:S;A18:R;A20:R;A23:S,CHEMBL1170,4
CHEMBL1171272::en0_A2:S;A4:R,CHEMBL1171272,0
CHEMBL1171272::en1_A2:R;A4:R,CHEMBL1171272,1
CHEMBL1171272::en2_A2:S;A4:S,CHEMBL1171272,2
CHEMBL1171272::en3_A2:R;A4:S,CHEMBL1171272,3
CHEMBL1171829::en0_A1:S,CHEMBL1171829,0
CHEMBL1171829::en1_A1:R,CHEMBL1171829,1
CHEMBL1172928::en0_A1:S;A8:R,CHEMBL1172928,0
CHEMBL1172928::en1_A1:R;A8:R,CHEMBL1172928,1
CHEMBL1172928::en2_A1:S;A8:S,CHEMBL1172928,2
CHEMBL1172928::en3_A1:R;A8:S,CHEMBL1172928,3
CHEMBL117348::en0_A10:R;A20:R,CHEMBL117348,0
CHEMBL117348::en1_A10:S;A20:R,CHEMBL117348,1
CHEMBL117348::en2_A10:R;A20:S,CHEMBL117348,2
CHEMBL117348::en3_A10:S;A20:S,CHEMBL117348,3
CHEMBL1173532::en0_A3:S;A8:S,CHEMBL1173532,0
CHEMBL1173532::en1_A3:R;A8:S,CHEMBL1173532,1
CHEMBL1173532::en2_A3:S;A8:R,CHEMBL1173532,2
CHEMBL1173532::en3_A3:R;A8:R,CHEMBL1173532,3
CHEMBL1173655::en0_A29:R,CHEMBL1173655,0
CHEMBL1173655::en1_A29:S,CHEMBL1173655,1
CHEMBL1173655::en2_A29:R,CHEMBL1173655,2
CHEMBL1173655::en3_A29:S,CHEMBL1173655,3
CHEMBL1175::en0_A4:S,CHEMBL1175,0
CHEMBL1175::en1_A4:R,CHEMBL1175,1
CHEMBL1178861::en0_A1:R;A8:S,CHEMBL1178861,0
CHEMBL1178861::en1_A1:S;A8:S,CHEMBL1178861,1
CHEMBL1178861::en2_A1:R;A8:R,CHEMBL1178861,2
CHEMBL118218::en0_A11:S,CHEMBL118218,0
CHEMBL118218::en1_A11:R,CHEMBL118218,1
CHEMBL1182714::en0_A22:R,CHEMBL1182714,0
CHEMBL1182714::en1_A22:S,CHEMBL1182714,1
CHEMBL1183349::en0_A18:R;A25:R;A35:S,CHEMBL1183349,0
CHEMBL1183349::en1_A18:S;A25:R;A35:S,CHEMBL1183349,1
CHEMBL1183349::en2_A18:R;A25:S;A35:S,CHEMBL1183349,2
CHEMBL1183349::en3_A18:S;A25:S;A35:S,CHEMBL1183349,3
CHEMBL1183349::en4_A18:R;A25:R;A35:R,CHEMBL1183349,4
CHEMBL1184904::en0_A13:S;A16:S;A19:R;A21:R;A26:S;A31:R,CHEMBL1184904,0
CHEMBL1184904::en1_A13:R;A16:S;A19:R;A21:R;A26:S;A31:R,CHEMBL1184904,1
CHEMBL1184904::en2_A13:S;A16:R;A19:R;A21:R;A26:S;A31:R,CHEMBL1184904,2
CHEMBL1184904::en3_A13:R;A16:R;A19:R;A21:R;A26:S;A31:R,CHEMBL1184904,3
CHEMBL1184904::en4_A13:S;A16:S;A19:S;A21:R;A26:S;A31:R,CHEMBL1184904,4
CHEMBL1185::en0_A13:R,CHEMBL1185,0
CHEMBL1185::en1_A13:S,CHEMBL1185,1
CHEMBL1186581::en0_A8:S;A9:S;A12:R;A14:S,CHEMBL1186581,0
CHEMBL1186581::en1_A8:R;A9:S;A12:R;A14:S,CHEMBL1186581,1
CHEMBL1186610::en0_A10:R;A12:S;A15:R,CHEMBL1186610,0
CHEMBL1186610::en1_A10:R;A12:S,CHEMBL1186610,1
CHEMBL1186894::en0_A3:S;A14:R;A16:R;A18:S;A20:R,CHEMBL1186894,0
CHEMBL1186894::en1_A3:R;A14:R;A16:R;A18:S;A20:R,CHEMBL1186894,1
CHEMBL1186894::en2_A3:S;A14:S;A16:R;A18:S;A20:R,CHEMBL1186894,2
CHEMBL1186894::en3_A3:R;A14:S;A16:R;A18:S;A20:R,CHEMBL1186894,3
CHEMBL1186894::en4_A3:S;A14:R;A16:S;A18:S;A20:R,CHEMBL1186894,4
CHEMBL1187572::en0_A2:S;A16:R;A31:S;A32:R;A38:R;A43:S;A52:S;A53:R;A55:S;A57:R,CHEMBL1187572,0
CHEMBL1187572::en1_A2:R;A16:S;A31:R;A32:R;A38:S;A43:S;A52:S;A53:S;A55:S;A57:R,CHEMBL1187572,1
CHEMBL1187572::en2_A2:S;A16:R;A31:S;A32:S;A38:S;A43:R;A52:S;A53:R;A55:S;A57:R,CHEMBL1187572,2
CHEMBL1187572::en3_A2:R;A16:S;A31:R;A32:S;A38:S;A43:S;A52:R;A53:S;A55:S;A57:S,CHEMBL1187572,3
CHEMBL1187572::en4_A2:S;A16:S;A31:S;A32:R;A38:S;A43:R;A52:S;A53:S;A55:S;A57:S,CHEMBL1187572,4
CHEMBL1188395::en0_A8:R,CHEMBL1188395,0
CHEMBL1188395::en1_A8:S,CHEMBL1188395,1
CHEMBL1189257::en0_A1:S;A6:R;A12:S;A13:S;A17:R,CHEMBL1189257,0
CHEMBL1189257::en1_A1:R;A6:R;A12:S;A13:S;A17:R,CHEMBL1189257,1
CHEMBL1189257::en2_A1:S;A6:S;A12:S;A13:S;A17:R,CHEMBL1189257,2
CHEMBL1189257::en3_A1:R;A6:S;A12:S;A13:S;A17:R,CHEMBL1189257,3
CHEMBL1189679::en0_A8:S;A14:R,CHEMBL1189679,0
CHEMBL1190199::en0_A17:S;A22:S,CHEMBL1190199,0
CHEMBL1190199::en1_A17:R;A22:S,CHEMBL1190199,1
CHEMBL1190199::en2_A17:S;A22:R,CHEMBL1190199,2
CHEMBL1190199::en3_A17:R;A22:R,CHEMBL1190199,3
CHEMBL1193886::en0_A11:R,CHEMBL1193886,0
CHEMBL1193886::en1_A11:S,CHEMBL1193886,1
CHEMBL119443::en0_A1:R;A7:R;A20:S,CHEMBL119443,0
CHEMBL119443::en1_A1:S;A7:R;A20:S,CHEMBL119443,1
CHEMBL119443::en2_A1:R;A7:S;A20:S,CHEMBL119443,2
CHEMBL119443::en3_A1:S;A7:S;A20:S,CHEMBL119443,3
CHEMBL119443::en4_A1:R;A7:R;A20:R,CHEMBL119443,4
CHEMBL1198855::en0_A15:S,CHEMBL1198855,0
CHEMBL1198855::en1_A15:R,CHEMBL1198855,1
CHEMBL1198857::en0_A5:S,CHEMBL1198857,0
CHEMBL1198857::en1_A5:R,CHEMBL1198857,1
CHEMBL1199324::en0_A1:S;A3:S;A19:R,CHEMBL1199324,0
CHEMBL1199324::en1_A1:R;A3:S;A19:R,CHEMBL1199324,1
CHEMBL1199324::en2_A1:S;A3:R;A19:R,CHEMBL1199324,2
CHEMBL1199324::en3_A1:R;A3:R;A19:R,CHEMBL1199324,3
CHEMBL1199324::en4_A1:S;A3:S;A19:S,CHEMBL1199324,4
CHEMBL1200335::en0_A9:R;A12:R;A13:R;A22:R;A24:R;A27:S,CHEMBL1200335,0
CHEMBL1200335::en1_A9:S;A12:R;A13:R;A22:R;A24:R;A27:S,CHEMBL1200335,1
CHEMBL1200335::en2_A9:R;A12:S;A13:R;A22:R;A24:R;A27:S,CHEMBL1200335,2
CHEMBL1200335::en3_A9:S;A12:S;A13:R;A22:R;A24:R;A27:S,CHEMBL1200335,3
CHEMBL1200335::en4_A9:R;A12:R;A13:S;A22:R;A24:R;A27:S,CHEMBL1200335,4
CHEMBL1200342::en0_A7:S;A9:R;A12:R;A13:S;A15:S;A23:R;A25:R;A26:R;A29:S,CHEMBL1200342,0
CHEMBL1200342::en1_A7:R;A9:R;A12:R;A13:S;A15:S;A23:R;A25:R;A26:R;A29:S,CHEMBL1200342,1
CHEMBL1200342::en2_A7:S;A9:S;A12:R;A13:S;A15:S;A23:R;A25:R;A26:R;A29:S,CHEMBL1200342,2
CHEMBL1200342::en3_A7:R;A9:S;A12:R;A13:S;A15:S;A23:R;A25:R;A26:R;A29:S,CHEMBL1200342,3
CHEMBL1200342::en4_A7:S;A9:R;A12:S;A13:S;A15:S;A23:R;A25:R;A26:R;A29:S,CHEMBL1200342,4
CHEMBL1200356::en0_A4:R;A5:R;A19:R,CHEMBL1200356,0
CHEMBL1200356::en1_A4:S;A5:R;A19:R,CHEMBL1200356,1
CHEMBL1200356::en2_A4:R;A5:S;A19:R,CHEMBL1200356,2
CHEMBL1200356::en3_A4:S;A5:S;A19:R,CHEMBL1200356,3
CHEMBL1200356::en4_A4:R;A5:R;A19:S,CHEMBL1200356,4
CHEMBL1200368::en0_A10:S,CHEMBL1200368,0
CHEMBL1200368::en1_A10:R,CHEMBL1200368,1
CHEMBL1200374::en0_A3:R;A4:S;A7:S;A13:R;A14:S,CHEMBL1200374,0
CHEMBL1200374::en1_A3:S;A4:S;A7:S;A13:R;A14:S,CHEMBL1200374,1
CHEMBL1200374::en2_A3:R;A4:R;A7:S;A13:R;A14:S,CHEMBL1200374,2
CHEMBL1200374::en3_A3:S;A4:R;A7:S;A13:R;A14:S,CHEMBL1200374,3
CHEMBL1200374::en4_A3:R;A4:S;A7:R;A13:R;A14:S,CHEMBL1200374,4
CHEMBL1200376::en0_A1:R;A3:R;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1200376,0
CHEMBL1200376::en1_A1:S;A3:R;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1200376,1
CHEMBL1200376::en2_A1:R;A3:S;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1200376,2
CHEMBL1200376::en3_A1:S;A3:S;A4:S;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1200376,3
CHEMBL1200376::en4_A1:R;A3:R;A4:R;A13:S;A15:S;A17:R;A20:S;A22:S,CHEMBL1200376,4
CHEMBL1200384::en0_A8:S;A14:R;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200384,0
CHEMBL1200384::en1_A8:R;A14:R;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200384,1
CHEMBL1200384::en2_A8:S;A14:S;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200384,2
CHEMBL1200384::en3_A8:R;A14:S;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200384,3
CHEMBL1200384::en4_A8:S;A14:R;A17:S;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200384,4
CHEMBL1200386::en0_A6:R;A17:R;A18:S;A27:R;A29:R;A30:R;A33:S,CHEMBL1200386,0
CHEMBL1200386::en1_A6:S;A17:R;A18:S;A27:R;A29:R;A30:R;A33:S,CHEMBL1200386,1
CHEMBL1200386::en2_A6:R;A17:S;A18:S;A27:R;A29:R;A30:R;A33:S,CHEMBL1200386,2
CHEMBL1200386::en3_A6:S;A17:S;A18:S;A27:R;A29:R;A30:R;A33:S,CHEMBL1200386,3
CHEMBL1200386::en4_A6:R;A17:R;A18:R;A27:R;A29:R;A30:R;A33:S,CHEMBL1200386,4
CHEMBL1200412::en0_A1:S;A4:R;A5:S;A14:R;A15:S;A18:S,CHEMBL1200412,0
CHEMBL1200412::en1_A1:R;A4:R;A5:S;A14:R;A15:S;A18:S,CHEMBL1200412,1
CHEMBL1200412::en2_A1:S;A4:S;A5:S;A14:R;A15:S;A18:S,CHEMBL1200412,2
CHEMBL1200412::en3_A1:R;A4:S;A5:S;A14:R;A15:S;A18:S,CHEMBL1200412,3
CHEMBL1200412::en4_A1:S;A4:R;A5:R;A14:R;A15:S;A18:S,CHEMBL1200412,4
CHEMBL1200430::en0_A12:R;A13:S;A16:S;A18:R;A22:R,CHEMBL1200430,0
CHEMBL1200430::en1_A12:S;A13:S;A16:S;A18:R;A22:R,CHEMBL1200430,1
CHEMBL1200430::en2_A12:R;A13:R;A16:S;A18:R;A22:R,CHEMBL1200430,2
CHEMBL1200430::en3_A12:S;A13:R;A16:S;A18:R;A22:R,CHEMBL1200430,3
CHEMBL1200430::en4_A12:R;A13:S;A16:R;A18:R;A22:R,CHEMBL1200430,4
CHEMBL1200436::en0_A1:S;A7:S;A10:R;A11:S;A14:R;A16:R;A19:S,CHEMBL1200436,0
CHEMBL1200436::en1_A1:R;A7:S;A10:R;A11:S;A14:R;A16:R;A19:S,CHEMBL1200436,1
CHEMBL1200436::en2_A1:S;A7:R;A10:R;A11:S;A14:R;A16:R;A19:S,CHEMBL1200436,2
CHEMBL1200436::en3_A1:R;A7:R;A10:R;A11:S;A14:R;A16:R;A19:S,CHEMBL1200436,3
CHEMBL1200436::en4_A1:S;A7:S;A10:S;A11:S;A14:R;A16:R;A19:S,CHEMBL1200436,4
CHEMBL1200449::en0_A7:R;A9:R;A15:R;A16:S;A25:S;A27:S;A29:R;A32:S,CHEMBL1200449,0
CHEMBL1200449::en1_A7:S;A9:R;A15:R;A16:S;A25:S;A27:S;A29:R;A32:S,CHEMBL1200449,1
CHEMBL1200449::en2_A7:R;A9:S;A15:R;A16:S;A25:S;A27:S;A29:R;A32:S,CHEMBL1200449,2
CHEMBL1200449::en3_A7:S;A9:S;A15:R;A16:S;A25:S;A27:S;A29:R;A32:S,CHEMBL1200449,3
CHEMBL1200449::en4_A7:R;A9:R;A15:S;A16:S;A25:S;A27:S;A29:R;A32:S,CHEMBL1200449,4
CHEMBL1200500::en0_A8:S;A14:R;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200500,0
CHEMBL1200500::en1_A8:R;A14:R;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200500,1
CHEMBL1200500::en2_A8:S;A14:S;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200500,2
CHEMBL1200500::en3_A8:R;A14:S;A17:R;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200500,3
CHEMBL1200500::en4_A8:S;A14:R;A17:S;A18:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1200500,4
CHEMBL1200515::en0_A4:R;A5:R;A7:R;A21:R;A23:S;A39:R,CHEMBL1200515,0
CHEMBL1200515::en1_A4:S;A5:R;A7:R;A21:R;A23:S;A39:R,CHEMBL1200515,1
CHEMBL1200515::en2_A4:R;A5:S;A7:R;A21:R;A23:S;A39:R,CHEMBL1200515,2
CHEMBL1200515::en3_A4:S;A5:S;A7:R;A21:R;A23:S;A39:R,CHEMBL1200515,3
CHEMBL1200515::en4_A4:R;A5:R;A7:S;A21:R;A23:S;A39:R,CHEMBL1200515,4
CHEMBL1200538::en0_A7:S;A9:R;A12:R;A13:S;A22:S;A24:S;A26:R;A29:S,CHEMBL1200538,0
CHEMBL1200538::en1_A7:R;A9:R;A12:R;A13:S;A22:S;A24:S;A26:R;A29:S,CHEMBL1200538,1
CHEMBL1200538::en2_A7:S;A9:S;A12:R;A13:S;A22:S;A24:S;A26:R;A29:S,CHEMBL1200538,2
CHEMBL1200538::en3_A7:R;A9:S;A12:R;A13:S;A22:S;A24:S;A26:R;A29:S,CHEMBL1200538,3
CHEMBL1200538::en4_A7:S;A9:R;A12:S;A13:S;A22:S;A24:S;A26:R;A29:S,CHEMBL1200538,4
CHEMBL1200542::en0_A7:R;A10:R;A11:S;A20:R;A22:R;A25:S,CHEMBL1200542,0
CHEMBL1200542::en1_A7:S;A10:R;A11:S;A20:R;A22:R;A25:S,CHEMBL1200542,1
CHEMBL1200542::en2_A7:R;A10:S;A11:S;A20:R;A22:R;A25:S,CHEMBL1200542,2
CHEMBL1200542::en3_A7:S;A10:S;A11:S;A20:R;A22:R;A25:S,CHEMBL1200542,3
CHEMBL1200542::en4_A7:R;A10:R;A11:R;A20:R;A22:R;A25:S,CHEMBL1200542,4
CHEMBL1200545::en0_A7:S;A12:R;A15:R;A16:S;A18:S;A26:S;A28:S;A30:R;A33:S,CHEMBL1200545,0
CHEMBL1200545::en1_A7:R;A12:R;A15:R;A16:S;A18:S;A26:S;A28:S;A30:R;A33:S,CHEMBL1200545,1
CHEMBL1200545::en2_A7:S;A12:S;A15:R;A16:S;A18:S;A26:S;A28:S;A30:R;A33:S,CHEMBL1200545,2
CHEMBL1200545::en3_A7:R;A12:S;A15:R;A16:S;A18:S;A26:S;A28:S;A30:R;A33:S,CHEMBL1200545,3
CHEMBL1200545::en4_A7:S;A12:R;A15:S;A16:S;A18:S;A26:S;A28:S;A30:R;A33:S,CHEMBL1200545,4
CHEMBL1200562::en0_A7:R;A14:R;A15:S;A24:R;A26:R;A27:R;A30:S,CHEMBL1200562,0
CHEMBL1200562::en1_A7:S;A14:R;A15:S;A24:R;A26:R;A27:R;A30:S,CHEMBL1200562,1
CHEMBL1200562::en2_A7:R;A14:S;A15:S;A24:R;A26:R;A27:R;A30:S,CHEMBL1200562,2
CHEMBL1200562::en3_A7:S;A14:S;A15:S;A24:R;A26:R;A27:R;A30:S,CHEMBL1200562,3
